ID,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Size,Zeta,Target
1284,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,15.0,NRU,NeutralRed,100.0,-8.23,92.358
1933,SiO2,I,Sphere,,Soft Templating Method,Negative,A2780,10000.0,H,Human,Ovary,Epithelial,Adult,L,96,100.0,MTT,TetrazoliumSalt,120.0,-5.21,83.499
11,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,230.0,-5.0,95.714
1995,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,50.0,-31.0,62.404
555,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,5.0,MTT,TetrazoliumSalt,39.7,36.3,94.426
2290,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,10.0,MTT,TetrazoliumSalt,2.9,6.77,107.18
281,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,32.0,CCK-8,TetrazoliumSalt,38.8,-25.1,96.845
1947,Au,I,Sphere,CyA,Chemical Reduction,Positive,PBMC,500000.0,H,Human,Blood,Lymphoblast,Adult,P,24,1.5,MTT,TetrazoliumSalt,6.5,88.0,99.319
140,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,59.72,-38.1,49.886
1830,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,6,0.08,MTT,TetrazoliumSalt,50.0,-17.6,98.659
2445,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,24,100.0,AlamarBlue,AlamarBlue,345.2,-13.0,86.942
2292,Au,I,Sphere,Citrate,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,6.0,WST-1,TetrazoliumSalt,13.0,-60.7,74.189
131,Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,72,400.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,11.164
2536,Pt,I,Sphere,PVP,Chemical Reduction,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,100.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,82.227
657,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,3,150.0,MTS,TetrazoliumSalt,25.0,-9.96,108.95
483,Chitosan,O,Sphere,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,31.25,MTT,TetrazoliumSalt,164.0,63.2,101.15
463,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,A2780,10000.0,H,Human,Ovary,Epithelial,Adult,L,96,500.0,MTT,TetrazoliumSalt,120.0,-28.7,82.216
2060,SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,24,165.0,AlamarBlue,AlamarBlue,134.2,28.2,93.44
2286,Polystyrene,O,Sphere,,Commercial,Negative,AT2,100000.0,H,Human,Lung,Epithelial,Adult,P,24,10.0,MTT,TetrazoliumSalt,100.0,-51.1,98.472
771,CuO,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,48,5.0,CCK-8,TetrazoliumSalt,30.0,-29.1,65.564
2351,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,0.5,MTT,TetrazoliumSalt,274.1,-27.7,87.873
588,Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,48,200.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,26.128
1746,SiO2,I,Sphere,Chitosan,Hydrolysis,Positive,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,50.0,AlamarBlue,AlamarBlue,578.27,8.0,94.523
2013,SiO2,I,Sphere,DPPC,Sol-Gel Method,Negative,16HBE,40000.0,H,Human,RespiratoryTract,Epithelial,Adult,P,24,8.0,CCK-8,TetrazoliumSalt,19.4,-13.5,93.539
1793,C60,C,Sphere,Dextran,Commercial,Negative,C6,10000.0,A,Rat,Brain,Fibroblast,Adult,L,24,10.0,MTT,TetrazoliumSalt,30.29,-10.1,77.543
2221,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,150.0,NRU,NeutralRed,10.9,-45.4,104.31
1832,TiO2,I,Sphere,,Commercial,Negative,Caco-2,30000.0,H,Human,Colon,Epithelial,Adult,L,48,100.0,MTT,TetrazoliumSalt,81.8,-8.6,15.837
1678,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,3671.1,MTT,TetrazoliumSalt,98.4,-14.6,55.341
2132,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,100.0,WST-1,TetrazoliumSalt,142.0,56.0,129.84
2397,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,7861.4,MTT,TetrazoliumSalt,98.4,-14.6,8.2368
2010,Dendrimer,O,Sphere,NH2,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,5.0,MTT,TetrazoliumSalt,8.1,7.6,68.279
189,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,21.06,-24.5,55.172
978,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,128.0,CCK-8,TetrazoliumSalt,19.4,-21.77,101.67
365,Polystyrene,O,Sphere,,Commercial,Negative,Macrophages,200000.0,H,Human,Lung,Macrophage,Adult,P,24,10.0,MTT,TetrazoliumSalt,100.0,-51.1,100.52
838,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,21.06,-24.5,55.172
1944,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,72,100.0,MTS,TetrazoliumSalt,50.0,-31.0,28.278
2231,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,4,5000.0,MTT,TetrazoliumSalt,230.0,-5.0,91.857
1254,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,125.0,MTT,TetrazoliumSalt,375.4,-26.8,94.3
485,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,5.0,NRU,NeutralRed,10.9,-45.4,96.881
1545,C60,C,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,48,1.0,MTT,TetrazoliumSalt,34.64,-37.4,63.559
2003,IronOxide,I,Sphere,Silica-NH2,Commercial,Negative,HK-2,30000.0,H,Human,Kidney,Epithelial,Adult,L,24,5.0,XTT,TetrazoliumSalt,114.0,-9.77,100.0
2007,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,72,800.0,NRU,NeutralRed,29.57,-33.33,21.505
700,Pt,I,Sphere,,Green Synthesis,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,20.0,NRU,NeutralRed,24.6,-11.0,91.798
775,Polystyrene,O,Sphere,NH2,Commercial,Positive,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5.0,CCK-8,TetrazoliumSalt,100.0,45.8,20.315
503,Au,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,0.2,MTS,TetrazoliumSalt,65.0,-23.3,72.444
2173,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,100.0,NRU,NeutralRed,10.0,-31.8,106.78
414,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,125.0,MTT,TetrazoliumSalt,458.9,72.1,107.22
931,Diamond,C,Sphere,,Explosion,Negative,C3A,30000.0,H,Human,Liver,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,4.0,-35.6,110.36
706,Dendrimer,O,Sphere,C12,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,100.0,MTT,TetrazoliumSalt,4.5,54.47,13.086
1662,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,100.0,Live/Dead,PropidiumIodide,280.0,-73.8,25.926
595,Dendrimer,O,Sphere,OH,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,1.0,MTT,TetrazoliumSalt,4.5,9.0,107.16
259,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,200.0,MTS,TetrazoliumSalt,47.0,-34.1,110.47
355,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,200.0,MTT,TetrazoliumSalt,199.89,-36.3,22.676
631,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,SV-80,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,330.0,AlamarBlue,AlamarBlue,135.1,28.2,8.2215
2030,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,21.06,-24.5,59.611
181,PLGA,O,Sphere,Poloxamer,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,1000.0,MTT,TetrazoliumSalt,105.0,-24.0,73.726
698,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,200.0,MTT,TetrazoliumSalt,601.7,-13.005,0.14388
1151,Dendrimer,O,Sphere,OH,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,100.0,MTT,TetrazoliumSalt,4.5,9.0,110.86
831,TiO2,I,Sphere,,Commercial,Negative,Caco-2,30000.0,H,Human,Colon,Epithelial,Adult,L,48,0.1,MTT,TetrazoliumSalt,81.8,-8.6,91.629
1499,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,31.2,MTT,TetrazoliumSalt,386.9,-35.9,84.93
938,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,150.0,NRU,NeutralRed,29.57,-33.33,53.395
883,Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,10.0,MTT,TetrazoliumSalt,100.0,-44.3,100.87
324,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,10.0,NRU,NeutralRed,10.9,-45.4,105.96
1882,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,24,5.39,MTS,TetrazoliumSalt,17.0,-23.1,77.621
1811,TiO2,I,Sphere,,Commercial,Negative,Caco-2,30000.0,H,Human,Colon,Epithelial,Adult,L,48,10.0,MTT,TetrazoliumSalt,24.59,-14.25,64.706
1535,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,24,200.0,CoulterCounter,Impedance,50.0,-36.0,80.137
1555,Dendrimer,O,Sphere,NH2,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,5.0,MTT,TetrazoliumSalt,5.4,50.03,99.163
715,MgO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,10.0,MTT,TetrazoliumSalt,39.2,11.6,85.246
1843,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,62.5,MTT,TetrazoliumSalt,458.9,72.1,104.63
465,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,62.5,MTT,TetrazoliumSalt,375.4,-26.8,96.474
1424,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,50.0,-35.0,50.639
326,ZrO2,I,Sphere,,Green Synthesis,Negative,VERO,10000.0,A,Monkey,Kidney,Epithelial,Adult,L,24,50.0,MTT,TetrazoliumSalt,10.0,-45.5,93.61
1550,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,5.0,MTT,TetrazoliumSalt,274.1,-27.7,83.445
922,C60,C,Sphere,Dextran,Commercial,Negative,C6,10000.0,A,Rat,Brain,Fibroblast,Adult,L,24,400.0,MTT,TetrazoliumSalt,30.0,-16.9,63.636
2028,Ag,I,Sphere,GSH,Chemical Reduction,Negative,L929,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,L,24,5.0,MTT,TetrazoliumSalt,6.0,-50.9,77.249
891,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,3.1,NRU,NeutralRed,20.0,-17.1,24.587
1797,PLGA,O,Sphere,Chitosan,Emulsion-Solvent Evaporation ,Positive,Colo_205,10000.0,H,Human,Colon,Epithelial,Adult,L,24,2500.0,MTS,TetrazoliumSalt,204.0,10.0,90.716
830,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,15.0,MTS,TetrazoliumSalt,61.06,-32.7,92.541
603,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,72,12.5,MTS,TetrazoliumSalt,50.0,-35.0,61.954
1479,Polystyrene,O,Sphere,COOH,Commercial,Negative,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,50.0,CCK-8,TetrazoliumSalt,50.0,-9.0,106.89
344,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,5.0,NRU,NeutralRed,10.0,-31.8,108.52
2073,SWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,PC12,10000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,0.1,XTT,TetrazoliumSalt,1.15,-15.53,101.74
766,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,24,50.0,MTT,TetrazoliumSalt,199.89,-36.3,63.027
218,ZnO,I,Sphere,,Commercial,Negative,HEK,10000.0,H,Human,Skin,Keratinocyte,Adult,P,6,14.0,MTT,TetrazoliumSalt,245.0,-15.8,93.513
2023,SiO2,I,Sphere,Chitosan,Hydrolysis,Positive,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,100.0,AlamarBlue,AlamarBlue,578.27,8.0,89.455
1045,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,750.0,MTT,TetrazoliumSalt,475.2,71.3,106.69
278,Au,I,Sphere,GSH,Chemical Reduction,Negative,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,15.0,MTT,TetrazoliumSalt,3.8,-140.0,47.026
1897,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,24,50.0,MTT,TetrazoliumSalt,100.33,-31.7,70.471
2349,PLGA,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,Colo_205,10000.0,H,Human,Colon,Epithelial,Adult,L,24,625.0,MTS,TetrazoliumSalt,120.0,-11.0,97.082
2079,Au,I,Sphere,Citrate,Chemical Reduction,Negative,PBMC,500000.0,H,Human,Blood,Lymphoblast,Adult,P,24,1.5,MTT,TetrazoliumSalt,14.5,-158.0,87.053
671,IronOxide,I,Sphere,,Commercial,Negative,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,100.0,MTT,TetrazoliumSalt,28.33,-18.4,76.371
319,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,72,500.0,MTT,TetrazoliumSalt,100.33,-31.7,55.862
832,Graphite,C,Sphere,,Explosion,Positive,C3A,30000.0,H,Human,Liver,Epithelial,Adult,L,24,50.0,MTT,TetrazoliumSalt,4.0,31.4,101.27
558,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,20.0,MTS,TetrazoliumSalt,30.0,-3.36,83.042
827,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.01,MTT,TetrazoliumSalt,39.7,36.3,96.066
574,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,24,4.0,MTT,TetrazoliumSalt,8.0,11.0,86.44
1951,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,48,100.0,MTS,TetrazoliumSalt,50.0,-31.0,35.162
542,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,5000.0,MTT,TetrazoliumSalt,230.0,-5.0,65.236
1295,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,1000.0,MTT,TetrazoliumSalt,458.9,72.1,100.37
234,Au,I,Sphere,Citrate,Chemical Reduction,Negative,PBMC,500000.0,H,Human,Blood,Lymphoblast,Adult,P,24,1.5,MTT,TetrazoliumSalt,7.0,-99.0,85.349
1166,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,100.0,MTT,TetrazoliumSalt,10.0,-31.8,100.99
1565,C60,C,Sphere,,Emulsion-Solvent Evaporation ,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,36.0,MTT,TetrazoliumSalt,125.0,-25.3,79.854
1034,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,25.0,MTT,TetrazoliumSalt,29.57,-33.33,70.14
546,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,48,1.35,MTS,TetrazoliumSalt,17.0,-23.1,86.189
444,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,16.0,CCK-8,TetrazoliumSalt,21.55,-21.47,89.432
1693,IronOxide,I,Sphere,Silica,Commercial,Negative,HK-2,30000.0,H,Human,Kidney,Epithelial,Adult,L,24,200.0,XTT,TetrazoliumSalt,114.0,-6.52,45.975
2423,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,24,40.0,MTS,TetrazoliumSalt,25.0,-9.96,113.81
1085,MgO,I,Hexagon,,Sol-Gel Method,Negative,3T3-L1,100000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,200.0,MTT,TetrazoliumSalt,43.8,-7.21,61.47
2486,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,1000.0,MTT,TetrazoliumSalt,29.57,-33.33,11.353
913,SiO2,I,Sphere,,Hydrolysis,Negative,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,50.0,AlamarBlue,AlamarBlue,289.76,-28.0,92.403
599,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,72,2.0,MTT,TetrazoliumSalt,8.0,11.0,88.085
937,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,62.5,MTT,TetrazoliumSalt,384.6,62.1,103.93
1651,IronOxide,I,Sphere,,Commercial,Negative,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,48,0.1,MTT,TetrazoliumSalt,28.33,-18.4,41.739
586,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,0.604,WST-1,TetrazoliumSalt,13.0,-60.7,92.102
651,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,24,80.0,NRU,NeutralRed,50.0,-17.6,77.508
1113,IronOxide,I,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,24,100.0,MTT,TetrazoliumSalt,28.33,-18.4,51.622
1749,PLGA,O,Sphere,Poloxamer,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,1500.0,MTT,TetrazoliumSalt,105.0,-24.0,72.453
571,SiO2,I,Sphere,DPPC,Sol-Gel Method,Negative,16HBE,40000.0,H,Human,RespiratoryTract,Epithelial,Adult,P,24,16.0,CCK-8,TetrazoliumSalt,19.4,-13.5,94.86
369,MWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,V79,16000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,50.0,-7.28,98.182
776,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,100.0,Live/Dead,CalceinAM,270.0,-45.96,79.644
1679,MWCNT,C,Nanotube,,Commercial,Neutral,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,8.0,CCK-8,TetrazoliumSalt,17.6,0.9,92.496
1372,Diamond,C,Sphere,,Explosion,Negative,C3A,30000.0,H,Human,Liver,Epithelial,Adult,L,2,20.0,MTT,TetrazoliumSalt,4.0,-35.6,113.14
173,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,6,0.008,NRU,NeutralRed,50.0,-17.6,98.754
1272,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,200.0,MTT,TetrazoliumSalt,59.72,-38.1,42.683
1954,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,2.0,MTS,TetrazoliumSalt,100.0,-1.46,102.1
1362,CuO,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,48,1.0,CCK-8,TetrazoliumSalt,30.0,-29.1,101.36
963,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,48,50.0,MTS,TetrazoliumSalt,50.0,-31.0,70.324
917,Pt,I,Sphere,PVP,Chemical Reduction,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,25.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,96.919
508,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,500.0,MTT,TetrazoliumSalt,199.89,-36.3,45.33
1525,ZrO2,I,Sphere,,Green Synthesis,Negative,HCT-116,10000.0,H,Human,Colon,Epithelial,Adult,L,24,150.0,MTT,TetrazoliumSalt,10.0,-45.5,51.1
229,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,48,25.0,NRU,NeutralRed,100.0,-8.23,63.755
1056,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,10.0,MTT,TetrazoliumSalt,21.06,-24.5,45.578
236,Pt,I,Sphere,,Green Synthesis,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,60.0,NRU,NeutralRed,24.6,-11.0,89.148
1037,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.001,MTT,TetrazoliumSalt,42.5,-8.2,95.738
581,TiO2,I,Sphere,,Commercial,Negative,Caco-2,30000.0,H,Human,Colon,Epithelial,Adult,L,48,10.0,MTT,TetrazoliumSalt,81.8,-8.6,78.733
31,Polystyrene,O,Sphere,NH2,Commercial,Positive,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,48,50.0,CCK-8,TetrazoliumSalt,50.0,36.6,10.016
606,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,48,5.0,MTT,TetrazoliumSalt,274.1,-27.7,88.629
311,CeO2,I,Cubic,,Commercial,Negative,HT-1080,30000.0,H,Human,Connective Tissue,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,25.0,-13.0,106.02
2263,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,5.0,NRU,NeutralRed,10.9,-45.4,96.881
2508,C60,C,Sphere,Dextran,Commercial,Negative,C6,10000.0,A,Rat,Brain,Fibroblast,Adult,L,24,25.0,NRU,NeutralRed,30.0,-16.9,97.028
1001,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,1.0,MTS,TetrazoliumSalt,61.06,-32.7,94.172
269,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,0.028,NRU,NeutralRed,13.0,-60.7,99.577
1395,Polystyrene,O,Sphere,NH2,Commercial,Positive,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,72,50.0,CCK-8,TetrazoliumSalt,100.0,45.8,10.016
